GEOID	BORO	TUID	DIST_ROADBED	DIST_BLDG_HGHT	TYPE
360610101001007	Manahattan	20130701028085	21.82442831	69.953174	p
360610101001008	Manahattan	20130701001774	32.88827255	50.500413	d
360610101001008	Manahattan	20130701002260	0	50.500413	d
360610101001008	Manahattan	20130701002264	0	50.500413	d
360610101001008	Manahattan	20130701005723	72.191513	50.500413	p
360610101001008	Manahattan	20130701010052	41.29493218	50.500413	p
360610101001008	Manahattan	20130701012488	0	50.500413	p
360610101001008	Manahattan	20130701016821	0	50.500413	p
360610101001008	Manahattan	20130701032966	0	50.500413	p
360610102001000	Manahattan	20130701002373	0	55.106695	d
360610102001000	Manahattan	20130701008054	72.16682283	55.106695	p
360610102001001	Manahattan	20130701000264	20.3679883	84.400551	d
360610102001001	Manahattan	20130701000995	11.19319148	84.400551	d
360610102001001	Manahattan	20130701001483	0	84.400551	d
360610102001002	Manahattan	20130701000430	0	41.068862	d
360610102001002	Manahattan	20130701030191	11.08137038	41.068862	p
360610102001003	Manahattan	20130701000298	14.78023374	58.253717	d
360610102001003	Manahattan	20130701001674	0	58.253717	d
360610102001003	Manahattan	20130701002243	0	58.253717	d
360610102001004	Manahattan	20130701001751	0	44.530848	d
360610102001004	Manahattan	20130701001807	20.42809229	44.530848	d
360610102001004	Manahattan	20130701002385	0	44.530848	d
360610102001005	Manahattan	20130701001204	0	49.512087	d
360610102001005	Manahattan	20130701001364	0	49.512087	d
360610102001005	Manahattan	20130701001837	91.93826457	49.512087	d
360610102001005	Manahattan	20130701001948	20.31808071	49.512087	d
360610102001005	Manahattan	20130701002239	0	49.512087	d
360610102001006	Manahattan	20130701000321	30.26438756	69.254349	d
360610102001006	Manahattan	20130701000330	0	69.254349	d
360610102001006	Manahattan	20130701001427	0	69.254349	d
360610102001006	Manahattan	20130701001838	0	69.254349	d
360610102001006	Manahattan	20130701005682	22.28538763	69.254349	p
360610102001006	Manahattan	20130701008051	46.34710648	69.254349	p
360610102001006	Manahattan	20130701026038	84.38627391	69.254349	p
360610102001006	Manahattan	20130701034570	0	69.254349	p
360610102001007	Manahattan	20130701000158	4.53714557	45.737126	d
360610102001007	Manahattan	20130701001109	73.16308715	45.737126	d
360610102001008	Manahattan	20130701001861	0	57.651454	d
360610102001009	Manahattan	20130701000242	0	51.891074	d
360610102001009	Manahattan	20130701000904	1.702310005	51.891074	d
360610102001009	Manahattan	20130701000975	47.82696032	51.891074	d
360610102001009	Manahattan	20130701001126	0	51.891074	d
360610102001009	Manahattan	20130701001733	0	51.891074	d
360610102001009	Manahattan	20130701001927	0.06881001691	51.891074	d
360610102001009	Manahattan	20130701032559	113.0187009	51.891074	p
360610102001010	Manahattan	20130701000681	0	75.313419	d
360610102001010	Manahattan	20130701000722	0	75.313419	d
360610102001010	Manahattan	20130701001094	105.904935	75.313419	d
360610102001010	Manahattan	20130701001801	0	75.313419	d
360610102001010	Manahattan	20130701001888	21.13963082	75.313419	d
360610102001010	Manahattan	20130701002478	0	75.313419	d
360610102001010	Manahattan	20130701030531	18.5296775	75.313419	p
360610102001010	Manahattan	20130701034540	98.58398663	75.313419	p
360610102001011	Manahattan	20130701001195	0	13.945017	d
360610102001011	Manahattan	20130701002522	0	13.945017	d
360610102001011	Manahattan	20130701016825	94.62274101	13.945017	p
360610102001012	Manahattan	20130701010117	100.9014211	63.971181	p
360610102001013	Manahattan	20130701000043	12.31074694	54.066431	d
360610102001013	Manahattan	20130701001911	0	54.066431	d
360610102001013	Manahattan	20130701002341	69.56142328	54.066431	d
360610102001013	Manahattan	20130701005635	38.80963123	54.066431	p
360610102001013	Manahattan	20130701005680	7.462808167	54.066431	p
360610102001013	Manahattan	20130701032499	0	54.066431	p
360610103001000	Manahattan	20130701001842	0	50.249674	d
360610103001000	Manahattan	20130701001870	21.95009609	50.249674	d
360610103001000	Manahattan	20130701014584	114.4157117	50.249674	p
360610103001000	Manahattan	20130701021678	8.751515244	50.249674	p
360610103001004	Manahattan	20130701000383	31.1806378	21.135411	d
360610103001004	Manahattan	20130701000549	0	21.135411	d
360610103001004	Manahattan	20130701000960	60.94396882	21.135411	d
360610103001004	Manahattan	20130701001120	17.06271536	21.135411	d
360610103001004	Manahattan	20130701002330	0	21.135411	d
360610103001004	Manahattan	20130701010061	0	21.135411	p
360610103001004	Manahattan	20130701021623	0	21.135411	p
360610103001004	Manahattan	20130701021630	0	21.135411	p
360610103001004	Manahattan	20130701028151	0	21.135411	p
360610103001004	Manahattan	20130701028516	0	21.135411	p
360610103001004	Manahattan	20130701030161	0	21.135411	p
360610103001004	Manahattan	20130701030165	25.88112292	21.135411	p
360610103001004	Manahattan	20130701032562	0	21.135411	p
360610103001004	Manahattan	20130701034907	0	21.135411	p
360610103001004	Manahattan	20130701035613	0	21.135411	p
360610103001004	Manahattan	20130701035626	95.38162183	21.135411	p
360610103001004	Manahattan	20130701035631	0	21.135411	p
360610103001004	Manahattan	20130701035636	0	21.135411	p
360610103001005	Manahattan	20130701030524	9.587162269	6.224517	p
360610103001007	Manahattan	20130701005616	0	55.480435	p
360610103001007	Manahattan	20130701028041	0	55.480435	p
360610103001010	Manahattan	20130701032495	21.16468515	16.290367	p
360610103001011	Manahattan	20130701012492	39.57426387	22.474185	p
360610103001011	Manahattan	20130701034913	0	22.474185	p
360610104001000	Manahattan	20130701000512	0	30.164663	d
360610104001000	Manahattan	20130701000604	0	30.164663	d
360610104001000	Manahattan	20130701000734	0	30.164663	d
360610104001000	Manahattan	20130701001230	0	30.164663	d
360610104001000	Manahattan	20130701001278	39.01455213	30.164663	d
360610104001000	Manahattan	20130701002241	1.009944754	30.164663	d
360610104001000	Manahattan	20130701005706	28.38270465	30.164663	p
360610104001001	Manahattan	20130701001098	37.35240189	32.587219	d
360610104001001	Manahattan	20130701001550	0	32.587219	d
360610104001001	Manahattan	20130701001813	0	32.587219	d
360610104001001	Manahattan	20130701002294	90.53758947	32.587219	d
360610104001001	Manahattan	20130701002525	0	32.587219	d
360610104001002	Manahattan	20130701000139	0	38.065104	d
360610104001002	Manahattan	20130701000810	0	38.065104	d
360610104001002	Manahattan	20130701001167	4.390319862	38.065104	d
360610104001002	Manahattan	20130701001535	0	38.065104	d
360610104001002	Manahattan	20130701002017	0	38.065104	d
360610104001002	Manahattan	20130701002326	8.082907591	38.065104	d
360610104001002	Manahattan	20130701032917	20.52096018	38.065104	p
360610104001002	Manahattan	20130701034961	81.84196833	38.065104	p
360610104001003	Manahattan	20130701000338	0	64.845583	d
360610104001003	Manahattan	20130701000450	16.42059511	64.845583	d
360610104001003	Manahattan	20130701001092	0	64.845583	d
360610104001003	Manahattan	20130701001561	0	64.845583	d
360610104001003	Manahattan	20130701001894	0	64.845583	d
360610104001003	Manahattan	20130701002470	0	64.845583	d
360610104001003	Manahattan	20130701016773	39.38650008	64.845583	p
360610104001004	Manahattan	20130701000119	22.11094123	94.302138	d
360610104001004	Manahattan	20130701000314	5.18965078	94.302138	d
360610104001004	Manahattan	20130701001686	50.92889414	94.302138	d
360610104001005	Manahattan	20130701000275	0	44.978799	d
360610104001006	Manahattan	20130701000239	5.066343903	153.469283	d
360610104001006	Manahattan	20130701035635	112.9834925	153.469283	p
360610104001007	Manahattan	20130701000591	1.756237164	10.304587	d
360610104001007	Manahattan	20130701001946	0	10.304587	d
360610104001007	Manahattan	20130701002351	0	10.304587	d
360610104001007	Manahattan	20130701030566	62.7073196	10.304587	p
360610104001008	Manahattan	20130701023668	23.35618694	83.093196	p
360610106011000	Manahattan	20130701001905	0	31.105921	d
360610106011000	Manahattan	20130701016804	0	31.105921	p
360610106011000	Manahattan	20130701018653	0	31.105921	p
360610106013000	Manahattan	20130701001730	23.77675272	22.73786	d
360610106013000	Manahattan	20130701032515	44.05995076	22.73786	p
360610106014000	Manahattan	20130701030092	30.86227302	23.672927	p
360610106015000	Manahattan	20130701012460	19.46073066	22.621927	p
360610106016005	Manahattan	20130701016500	3.411360509	23.610005	p
360610106016006	Manahattan	20130701014585	0	19.624315	p
360610106021000	Manahattan	20130701030493	0	15.6341	p
360610106022000	Manahattan	20130701030093	0	12.238822	p
360610106022001	Manahattan	20130701010082	0	11.763611	p
360610106022001	Manahattan	20130701016434	0	11.763611	p
360610106022003	Manahattan	20130701000414	73.73523778	31.008965	d
360610106022003	Manahattan	20130701001209	40.8334498	31.008965	d
360610108002001	Manahattan	20130701008114	0	53.637841	p
360610108002001	Manahattan	20130701018658	0	53.637841	p
360610108003000	Manahattan	20130701002365	0	20.827127	d
360610108004000	Manahattan	20130701016803	0	34.357816	p
360610108004000	Manahattan	20130701030181	51.40065772	34.357816	p
360610108004000	Manahattan	20130701034536	22.07415966	34.357816	p
360610108005000	Manahattan	20130701001293	4.423367487	14.149233	d
360610108005000	Manahattan	20130701010088	7.224714018	14.149233	p
360610108005000	Manahattan	20130701012548	1.315671482	14.149233	p
360610108006001	Manahattan	20130701002230	0	23.431841	d
360610108006001	Manahattan	20130701002250	10.66993167	23.431841	d
360610108006001	Manahattan	20130701012520	0	23.431841	p
360610108006001	Manahattan	20130701016398	0	23.431841	p
360610108006001	Manahattan	20130701030070	0	23.431841	p
360610108007000	Manahattan	20130701034965	0	16.446279	p
360610108007001	Manahattan	20130701005719	22.01681498	52.123479	p
360610108007002	Manahattan	20130701001540	36.46231751	61.221081	d
360610109001000	Manahattan	20130701001168	7.566070763	35.555485	d
360610109001000	Manahattan	20130701002153	0	35.555485	d
360610109001000	Manahattan	20130701012484	62.58387992	35.555485	p
360610109001002	Manahattan	20130701000297	29.72444043	50.742893	d
360610109001002	Manahattan	20130701010046	12.33468159	50.742893	p
360610109001002	Manahattan	20130701032112	0	50.742893	p
360610109001003	Manahattan	20130701001714	0	48.065386	d
360610109001004	Manahattan	20130701000803	0	37.225388	d
360610109001004	Manahattan	20130701000882	11.23551743	37.225388	d
360610109001004	Manahattan	20130701001211	0	37.225388	d
360610109001004	Manahattan	20130701002519	13.34371878	37.225388	d
360610109001004	Manahattan	20130701016807	25.28579331	37.225388	p
360610109001004	Manahattan	20130701028152	41.94945523	37.225388	p
360610109001004	Manahattan	20130701032509	0	37.225388	p
360610109001004	Manahattan	20130701032592	47.30125274	37.225388	p
360610109001005	Manahattan	20130701000258	0	33.82356	d
360610109001005	Manahattan	20130701000487	0	33.82356	d
360610109001005	Manahattan	20130701001352	45.11531105	33.82356	d
360610109001005	Manahattan	20130701001439	0	33.82356	d
360610109001005	Manahattan	20130701001915	13.10332514	33.82356	d
360610109001005	Manahattan	20130701005687	18.40240675	33.82356	p
360610109001005	Manahattan	20130701016489	0	33.82356	p
360610109001005	Manahattan	20130701028520	26.61513518	33.82356	p
360610109001005	Manahattan	20130701034981	0	33.82356	p
360610109001006	Manahattan	20130701000415	0	30.634292	d
360610109001006	Manahattan	20130701000447	0	30.634292	d
360610109001006	Manahattan	20130701023590	0	30.634292	p
360610109001007	Manahattan	20130701000179	73.0965594	33.885654	d
360610109001007	Manahattan	20130701001099	0	33.885654	d
360610109001007	Manahattan	20130701018670	0	33.885654	p
360610109001009	Manahattan	20130701001570	0	22.646701	d
360610109001010	Manahattan	20130701014570	24.8514001	26.202318	p
360610109001010	Manahattan	20130701023651	0	26.202318	p
360610110001000	Manahattan	20130701000864	1.540728695	30.511491	d
360610110001000	Manahattan	20130701010102	27.18272584	30.511491	p
360610110001000	Manahattan	20130701032958	0	30.511491	p
360610110001000	Manahattan	20130701034546	5.062529686	30.511491	p
360610110002000	Manahattan	20130701000296	54.88741561	13.908222	d
360610110002000	Manahattan	20130701001313	52.5853894	13.908222	d
360610110002000	Manahattan	20130701008070	0	13.908222	p
360610110002000	Manahattan	20130701012557	2.994971356	13.908222	p
360610110003000	Manahattan	20130701030174	36.7000325	12.677136	p
360610110003001	Manahattan	20130701032925	0	15.845881	p
360610110003002	Manahattan	20130701000214	0	11.912865	d
360610110003002	Manahattan	20130701000363	0	11.912865	d
360610110003002	Manahattan	20130701001608	3.870790625	11.912865	d
360610110003002	Manahattan	20130701021667	0	11.912865	p
360610110004000	Manahattan	20130701016429	14.13042991	25.159216	p
360610110004000	Manahattan	20130701028117	0	25.159216	p
360610110006000	Manahattan	20130701000682	0	10.153286	d
360610111001000	Manahattan	20130701000169	0	34.841052	d
360610111001000	Manahattan	20130701000847	1.743373252	34.841052	d
360610111001000	Manahattan	20130701001014	0	34.841052	d
360610111001000	Manahattan	20130701016819	0	34.841052	p
360610111001001	Manahattan	20130701001987	14.92730639	25.648127	d
360610111001002	Manahattan	20130701000231	2.376524373	21.741973	d
360610111001002	Manahattan	20130701002001	0	21.741973	d
360610111001003	Manahattan	20130701000585	35.40418548	36.33638	d
360610111001003	Manahattan	20130701000913	0	36.33638	d
360610111001003	Manahattan	20130701001590	44.85301021	36.33638	d
360610111001003	Manahattan	20130701001906	29.53840614	36.33638	d
360610111001003	Manahattan	20130701016766	0	36.33638	p
360610111001003	Manahattan	20130701018675	0	36.33638	p
360610111001003	Manahattan	20130701028122	23.5721548	36.33638	p
360610111002002	Manahattan	20130701010538	0	3.114775	p
360610111002003	Manahattan	20130701000972	4.953764773	4.99524	d
360610111002004	Manahattan	20130701000786	0.511410781	14.375078	d
360610111002005	Manahattan	20130701007628	0.2239501198	18.489521	p
360610111002005	Manahattan	20130701030164	39.51400383	18.489521	p
360610111002005	Manahattan	20130701030527	0	18.489521	p
360610111003002	Manahattan	20130701002672	34.73819993	22.798464	d
360610111003002	Manahattan	20130701005685	0	22.798464	p
360610111003002	Manahattan	20130701016793	16.07588704	22.798464	p
360610111003002	Manahattan	20130701018698	53.42702504	22.798464	p
360610111003003	Manahattan	20130701021604	0	11.367812	p
360610111003005	Manahattan	20130701001893	36.73282685	10.098395	d
360610111003005	Manahattan	20130701001985	0	10.098395	d
360610112011001	Manahattan	20130701008105	0.5340875676	49.767394	p
360610112011002	Manahattan	20130701000294	6.403038618	44.402684	d
360610112011002	Manahattan	20130701000422	0	44.402684	d
360610112011002	Manahattan	20130701000814	18.97773172	44.402684	d
360610112011002	Manahattan	20130701000834	0	44.402684	d
360610112011002	Manahattan	20130701001029	0.9115393286	44.402684	d
360610112011002	Manahattan	20130701001125	0	44.402684	d
360610112011002	Manahattan	20130701001482	0	44.402684	d
360610112011002	Manahattan	20130701001899	37.17784713	44.402684	d
360610112011002	Manahattan	20130701001963	36.57537381	44.402684	d
360610112011002	Manahattan	20130701002305	36.22916033	44.402684	d
360610112011002	Manahattan	20130701002404	111.4666993	44.402684	d
360610112011003	Manahattan	20130701000527	39.74454214	41.835248	d
360610112011003	Manahattan	20130701000772	26.31059443	41.835248	d
360610112011003	Manahattan	20130701001253	0	41.835248	d
360610112011003	Manahattan	20130701001551	0	41.835248	d
360610112011003	Manahattan	20130701010121	9.981116649	41.835248	p
360610112011003	Manahattan	20130701030528	45.73958799	41.835248	p
360610112021000	Manahattan	20130701000167	70.40506247	36.706715	d
360610112021000	Manahattan	20130701000260	17.14896544	36.706715	d
360610112021001	Manahattan	20130701000918	0	100.413103	d
360610112021001	Manahattan	20130701002238	0	100.413103	d
